speed_x,altitude,course,courseVariation,accX,accY,accZ,roll,pitch,yaw,distanceAheadVehicle,timeOfImpactAheadVehicle,behaviour
133.05,605.25,236.6,0.8835,-0.045,0.015,0.011,-1.559,0.035,0.356,56.35,1.52,AGGRESSIVE
133.14,605.2,236.46,1.002,-0.033,0.028,0.007,-1.557,0.031,0.355,53.74,1.45,AGGRESSIVE
133.23,605.15,236.32,1.1205,-0.008,0.028,0.002,-1.557,0.031,0.354,52.57,1.42,AGGRESSIVE
133.32,605.1,236.18,1.239,0.004,0,0.022,-1.558,0.029,0.353,51.4,1.39,AGGRESSIVE
133.41,605.05,236.04,1.3575,-0.025,0.032,0.033,-1.56,0.025,0.353,48.09,1.3,AGGRESSIVE
133.5,605,235.9,1.476,-0.025,0.038,0.001,-1.562,0.02,0.351,46.59,1.26,AGGRESSIVE
133.63,604.99,235.86,1.5038,-0.003,0.021,0.016,-1.562,0.017,0.35,45.09,1.22,AGGRESSIVE
133.76,604.98,235.82,1.5316,-0.022,0.042,0.013,-1.563,0.012,0.348,-1,-1,AGGRESSIVE
133.89,604.97,235.78,1.5594,-0.068,0.049,0.025,-1.564,0.007,0.346,-1,-1,AGGRESSIVE
134.02,604.96,235.74,1.5872,0.042,0.071,0.019,-1.564,0.003,0.343,-1,-1,AGGRESSIVE
134.15,604.95,235.7,1.615,-0.009,0.072,0.008,-1.566,-0.003,0.341,-1,-1,AGGRESSIVE
134.28,604.94,235.66,1.6428,-0.047,0.086,0.019,-1.568,-0.01,0.339,-1,-1,AGGRESSIVE
134.41,604.93,235.62,1.6706,-0.025,0.032,0.016,-1.569,-0.012,0.337,-1,-1,AGGRESSIVE
134.54,604.92,235.58,1.6984,0.028,0.02,0.015,-1.571,-0.011,0.335,-1,-1,AGGRESSIVE
134.67,604.91,235.54,1.7262,0.011,0.034,0.046,-1.57,-0.016,0.333,-1,-1,AGGRESSIVE
134.8,604.9,235.5,1.754,0.039,0.017,0.02,-1.573,-0.016,0.331,-1,-1,AGGRESSIVE
134.85,604.93,235.57,1.6489,-0.032,0.033,0.01,-1.574,-0.019,0.329,-1,-1,AGGRESSIVE
134.9,604.96,235.64,1.5438,-0.012,0.066,0.024,-1.575,-0.022,0.327,-1,-1,AGGRESSIVE
134.95,604.99,235.71,1.4387,0.003,0.004,0.022,-1.577,-0.019,0.324,-1,-1,AGGRESSIVE
135,605.02,235.78,1.3336,-0.022,-0.005,-0.007,-1.578,-0.021,0.323,-1,-1,AGGRESSIVE
135.05,605.05,235.85,1.2285,-0.02,0.032,0.012,-1.578,-0.023,0.321,-1,-1,AGGRESSIVE
135.1,605.08,235.92,1.1234,-0.025,0.048,0.01,-1.582,-0.022,0.319,-1,-1,AGGRESSIVE
135.15,605.11,235.99,1.0183,-0.053,0.005,-0.007,-1.582,-0.019,0.318,-1,-1,AGGRESSIVE
135.2,605.14,236.06,0.9132,-0.086,0.047,0.019,-1.582,-0.019,0.316,-1,-1,AGGRESSIVE
135.25,605.17,236.13,0.8081,-0.012,-0.027,0.015,-1.581,-0.02,0.314,-1,-1,AGGRESSIVE
135.3,605.2,236.2,0.703,-0.04,-0.002,0.005,-1.582,-0.019,0.313,-1,-1,AGGRESSIVE
135.5,605.21,236.28,0.7733,0.016,0.037,0.015,-1.582,-0.019,0.311,-1,-1,AGGRESSIVE
135.7,605.22,236.36,0.8436,0.005,0.001,0.014,-1.581,-0.015,0.31,-1,-1,AGGRESSIVE
135.9,605.23,236.44,0.9139,-0.025,-0.013,-0.025,-1.58,-0.015,0.31,-1,-1,AGGRESSIVE
136.1,605.24,236.52,0.9842,0.019,-0.03,0.002,-1.581,-0.017,0.309,-1,-1,AGGRESSIVE
136.3,605.25,236.6,1.0545,0.045,-0.024,0.008,-1.584,-0.018,0.308,-1,-1,AGGRESSIVE
136.5,605.26,236.68,1.1248,-0.005,-0.03,0.012,-1.582,-0.018,0.307,-1,-1,AGGRESSIVE
136.7,605.27,236.76,1.1951,0.004,0.011,-0.016,-1.581,-0.018,0.305,-1,-1,AGGRESSIVE
136.9,605.28,236.84,1.2654,-0.046,0.012,-0.014,-1.582,-0.019,0.304,-1,-1,AGGRESSIVE
137.1,605.29,236.92,1.3357,0.011,-0.016,0.005,-1.58,-0.017,0.304,-1,-1,AGGRESSIVE
137.3,605.3,237,1.406,0.005,-0.006,0.012,-1.576,-0.015,0.303,-1,-1,AGGRESSIVE
137.3,605.3,237,1.3357,-0.038,-0.017,0.018,-1.577,-0.014,0.302,-1,-1,AGGRESSIVE
137.3,605.3,237,1.2654,-0.064,-0.067,0.02,-1.577,-0.013,0.302,-1,-1,AGGRESSIVE
137.3,605.3,237,1.1951,-0.064,-0.067,0.02,-1.577,-0.013,0.302,-1,-1,AGGRESSIVE
137.3,605.3,237,1.1248,0.014,-0.02,0.019,-1.577,-0.011,0.301,-1,-1,AGGRESSIVE
137.3,605.3,237,1.0545,0.005,0.013,-0.01,-1.575,-0.01,0.301,-1,-1,AGGRESSIVE
137.3,605.3,237,0.9842,-0.003,-0.014,-0.014,-1.574,-0.01,0.3,-1,-1,AGGRESSIVE
137.3,605.3,237,0.9139,0.032,-0.018,-0.004,-1.573,-0.008,0.3,-1,-1,AGGRESSIVE
137.3,605.3,237,0.8436,0.048,0.003,-0.003,-1.569,-0.007,0.299,-1,-1,AGGRESSIVE
137.3,605.3,237,0.7733,0.028,0.001,0.009,-1.565,-0.005,0.299,-1,-1,AGGRESSIVE
137.3,605.3,237,0.703,-0.017,-0.054,0.019,-1.563,-0.002,0.298,-1,-1,AGGRESSIVE
137.4,605.33,237,0.6327,-0.022,-0.01,0.006,-1.567,-0.001,0.298,-1,-1,AGGRESSIVE
137.5,605.36,237,0.5624,-0.073,-0.011,0.02,-1.567,-0.002,0.298,-1,-1,AGGRESSIVE
137.6,605.39,237,0.4921,-0.038,-0.003,0.009,-1.566,-0.002,0.298,-1,-1,AGGRESSIVE
137.7,605.42,237,0.4218,0.012,0.013,0.012,-1.567,-0.006,0.297,-1,-1,AGGRESSIVE
137.8,605.45,237,0.3515,-0.002,-0.031,-0.006,-1.567,-0.005,0.297,-1,-1,AGGRESSIVE
137.9,605.48,237,0.2812,0,-0.031,0.014,-1.569,-0.005,0.297,-1,-1,AGGRESSIVE
138,605.51,237,0.2109,0.052,-0.016,-0.004,-1.57,-0.005,0.297,-1,-1,AGGRESSIVE
138.1,605.54,237,0.1406,-0.002,-0.013,0.001,-1.569,-0.006,0.297,-1,-1,AGGRESSIVE
138.2,605.57,237,0.0703,-0.004,0.018,-0.011,-1.571,-0.007,0.296,-1,-1,AGGRESSIVE
138.3,605.6,237,0,-0.049,0,0.003,-1.569,-0.006,0.296,-1,-1,AGGRESSIVE
138.41,605.39,237,0,-0.04,-0.003,-0.013,-1.566,-0.006,0.296,-1,-1,AGGRESSIVE
138.52,605.18,237,0,-0.041,-0.014,-0.006,-1.567,-0.006,0.295,-1,-1,AGGRESSIVE
138.63,604.97,237,0,-0.048,-0.019,-0.009,-1.568,-0.007,0.295,-1,-1,AGGRESSIVE
138.74,604.76,237,0,-0.018,0.002,0.006,-1.569,-0.007,0.295,-1,-1,AGGRESSIVE
138.85,604.55,237,0,0.008,-0.04,0.003,-1.569,-0.005,0.295,-1,-1,AGGRESSIVE
138.96,604.34,237,0,0.037,0.025,0.023,-1.571,-0.004,0.295,62.24,1.61,AGGRESSIVE
139.07,604.13,237,0,0,-0.032,-0.018,-1.57,-0.004,0.295,62.24,1.61,AGGRESSIVE
139.18,603.92,237,0,0.028,-0.028,-0.003,-1.57,-0.003,0.295,62.24,1.61,AGGRESSIVE
139.29,603.71,237,0,-0.006,0.005,0.015,-1.57,-0.004,0.295,62.23,1.61,AGGRESSIVE
139.4,603.5,237,0,-0.082,-0.02,-0.003,-1.57,-0.006,0.295,62.085,1.605,AGGRESSIVE
139.49,603.65,237,0,-0.021,0.014,-0.014,-1.57,-0.006,0.295,61.94,1.6,AGGRESSIVE
139.58,603.8,237,0,-0.021,-0.024,0.007,-1.572,-0.004,0.295,61.37,1.57,AGGRESSIVE
139.67,603.95,237,0,0.082,-0.047,0.016,-1.572,0,0.294,-1,-1,AGGRESSIVE
139.76,604.1,237,0,0.05,0.015,0.006,-1.571,-0.002,0.294,29.68,0.275,AGGRESSIVE
139.85,604.25,237,0,0.024,0.004,-0.01,-1.571,-0.002,0.295,60.36,1.55,AGGRESSIVE
139.94,604.4,237,0,0.008,0.023,-0.006,-1.569,-0.002,0.295,-1,-1,AGGRESSIVE
140.03,604.55,237,0,-0.07,-0.051,-0.018,-1.568,-0.001,0.294,-1,-1,AGGRESSIVE
140.12,604.7,237,0,-0.064,-0.02,-0.008,-1.569,-0.003,0.294,-1,-1,AGGRESSIVE
140.21,604.85,237,0,-0.071,0.001,-0.011,-1.569,-0.007,0.294,-1,-1,AGGRESSIVE
140.3,605,237,0,-0.017,-0.024,-0.008,-1.569,-0.004,0.294,56.85,1.46,AGGRESSIVE
140.37,605.04,237.03,0.0352,-0.046,-0.015,0.001,-1.571,-0.003,0.294,27.925,0.23,AGGRESSIVE
140.44,605.08,237.06,0.0704,-0.038,0.019,0.01,-1.572,-0.003,0.294,-1,-1,AGGRESSIVE
140.51,605.12,237.09,0.1056,-0.041,-0.048,0.024,-1.572,0.001,0.294,-1,-1,AGGRESSIVE
140.58,605.16,237.12,0.1408,0.073,-0.029,-0.012,-1.571,0.001,0.294,-1,-1,AGGRESSIVE
140.65,605.2,237.15,0.176,0.039,0.018,0.015,-1.571,0.002,0.294,-1,-1,AGGRESSIVE
140.72,605.24,237.18,0.2112,-0.043,0,-0.007,-1.572,-0.003,0.294,-1,-1,AGGRESSIVE
140.79,605.28,237.21,0.2464,-0.04,0.026,-0.02,-1.571,-0.005,0.294,-1,-1,AGGRESSIVE
140.86,605.32,237.24,0.2816,-0.017,-0.015,-0.01,-1.571,-0.004,0.294,-1,-1,AGGRESSIVE
140.93,605.36,237.27,0.3168,-0.017,-0.011,-0.001,-1.569,-0.001,0.294,-1,-1,AGGRESSIVE
141,605.4,237.3,0.352,-0.022,-0.003,0.01,-1.57,0.001,0.294,-1,-1,AGGRESSIVE
140.99,605.28,237.3,0.352,0.02,-0.013,0.021,-1.571,0.004,0.295,-1,-1,AGGRESSIVE
140.98,605.16,237.3,0.352,0.002,-0.027,0.023,-1.574,0.007,0.295,-1,-1,AGGRESSIVE
140.97,605.04,237.3,0.352,-0.035,-0.026,0.024,-1.569,0.011,0.296,-1,-1,AGGRESSIVE
140.96,604.92,237.3,0.352,0.005,-0.022,-0.008,-1.566,0.011,0.296,-1,-1,AGGRESSIVE
140.95,604.8,237.3,0.352,-0.033,-0.012,-0.019,-1.568,0.012,0.297,-1,-1,AGGRESSIVE
140.94,604.68,237.3,0.352,-0.018,-0.027,-0.023,-1.57,0.013,0.298,-1,-1,AGGRESSIVE
140.93,604.56,237.3,0.352,0.021,-0.059,0.013,-1.567,0.014,0.299,-1,-1,AGGRESSIVE
140.92,604.44,237.3,0.352,0.032,-0.029,0.005,-1.565,0.015,0.3,-1,-1,AGGRESSIVE
140.91,604.32,237.3,0.352,-0.012,-0.01,0.01,-1.564,0.017,0.3,-1,-1,AGGRESSIVE
140.9,604.2,237.3,0.352,0.015,-0.05,-0.01,-1.561,0.017,0.301,-1,-1,AGGRESSIVE
140.9,604.2,237.23,0.3871,0.029,-0.019,-0.016,-1.557,0.019,0.302,-1,-1,AGGRESSIVE
140.9,604.2,237.16,0.4222,0.035,-0.011,-0.037,-1.557,0.014,0.302,-1,-1,AGGRESSIVE
140.9,604.2,237.09,0.4573,0.024,-0.024,0.014,-1.557,0.012,0.302,-1,-1,AGGRESSIVE
140.9,604.2,237.02,0.4924,0.051,0.023,0,-1.558,0.009,0.302,-1,-1,AGGRESSIVE
140.9,604.2,236.95,0.5275,-0.032,-0.002,-0.007,-1.561,0.006,0.302,-1,-1,AGGRESSIVE
140.9,604.2,236.88,0.5626,-0.08,0.003,-0.005,-1.561,0.003,0.302,-1,-1,AGGRESSIVE
140.9,604.2,236.81,0.5977,-0.037,0.015,-0.005,-1.558,0.004,0.302,-1,-1,AGGRESSIVE
140.9,604.2,236.74,0.6328,-0.039,0.008,-0.008,-1.558,0.008,0.302,-1,-1,AGGRESSIVE
140.9,604.2,236.67,0.6679,-0.035,0.004,0.002,-1.558,0.006,0.302,-1,-1,AGGRESSIVE
140.9,604.2,236.6,0.703,-0.023,-0.029,-0.011,-1.56,0.007,0.302,-1,-1,AGGRESSIVE
141.11,604.16,236.6,0.703,-0.014,0.015,-0.006,-1.56,0.009,0.302,-1,-1,AGGRESSIVE
141.32,604.12,236.6,0.703,-0.014,0.025,-0.005,-1.56,0.009,0.303,-1,-1,AGGRESSIVE
141.53,604.08,236.6,0.703,0.004,0.02,-0.004,-1.56,0.01,0.303,-1,-1,AGGRESSIVE
141.74,604.04,236.6,0.703,-0.03,-0.01,-0.023,-1.559,0.011,0.303,-1,-1,AGGRESSIVE
141.95,604,236.6,0.703,-0.005,-0.01,-0.017,-1.558,0.01,0.304,-1,-1,AGGRESSIVE
142.16,603.96,236.6,0.703,-0.008,0.014,-0.007,-1.558,0.012,0.304,-1,-1,AGGRESSIVE
142.37,603.92,236.6,0.703,0.012,0,0.003,-1.557,0.012,0.304,-1,-1,AGGRESSIVE
142.58,603.88,236.6,0.703,0.02,0.032,0.012,-1.557,0.01,0.303,-1,-1,AGGRESSIVE
142.79,603.84,236.6,0.703,0.005,0.054,0.01,-1.556,0.003,0.301,-1,-1,AGGRESSIVE
143,603.8,236.6,0.703,0.002,0.065,-0.004,-1.557,-0.006,0.299,-1,-1,AGGRESSIVE
143.03,603.81,236.6,0.6327,-0.076,0.085,-0.002,-1.555,-0.012,0.296,-1,-1,AGGRESSIVE
143.06,603.82,236.6,0.5624,-0.029,0.074,0.014,-1.553,-0.019,0.294,-1,-1,AGGRESSIVE
143.09,603.83,236.6,0.4921,0.014,0.055,0.006,-1.554,-0.027,0.292,-1,-1,AGGRESSIVE
143.12,603.84,236.6,0.4218,0.014,0.065,0.008,-1.555,-0.032,0.29,-1,-1,AGGRESSIVE
143.15,603.85,236.6,0.3515,0.035,0.024,0.034,-1.554,-0.034,0.288,-1,-1,AGGRESSIVE
143.18,603.86,236.6,0.2812,0.064,0.026,0.02,-1.552,-0.033,0.287,-1,-1,AGGRESSIVE
143.21,603.87,236.6,0.2109,-0.049,0.013,0.027,-1.553,-0.035,0.286,-1,-1,AGGRESSIVE
143.24,603.88,236.6,0.1406,-0.07,0.016,-0.003,-1.555,-0.035,0.285,-1,-1,AGGRESSIVE
143.27,603.89,236.6,0.0703,-0.067,-0.041,-0.004,-1.555,-0.037,0.285,-1,-1,AGGRESSIVE
143.3,603.9,236.6,0,-0.0445,-0.0295,0.01,-1.5575,-0.036,0.285,-1,-1,AGGRESSIVE
143.32,603.67,236.71,0.1055,-0.022,-0.018,0.024,-1.56,-0.035,0.285,-1,-1,AGGRESSIVE
143.34,603.44,236.82,0.211,0.028,-0.011,-0.008,-1.562,-0.033,0.284,-1,-1,AGGRESSIVE
143.36,603.21,236.93,0.3165,0.001,0.008,-0.001,-1.561,-0.034,0.284,-1,-1,AGGRESSIVE
143.38,602.98,237.04,0.422,-0.002,-0.007,0.004,-1.559,-0.033,0.284,-1,-1,AGGRESSIVE
143.4,602.75,237.15,0.5275,0.005,-0.024,0.006,-1.559,-0.032,0.283,-1,-1,AGGRESSIVE
143.42,602.52,237.26,0.633,-0.001,-0.03,0,-1.558,-0.029,0.283,-1,-1,AGGRESSIVE
143.44,602.29,237.37,0.7385,0.01,-0.003,-0.015,-1.557,-0.029,0.283,-1,-1,AGGRESSIVE
143.46,602.06,237.48,0.844,-0.037,-0.04,0.001,-1.556,-0.027,0.283,-1,-1,AGGRESSIVE
143.48,601.83,237.59,0.9495,-0.016,-0.02,0.023,-1.558,-0.023,0.283,-1,-1,AGGRESSIVE
143.5,601.6,237.7,1.055,-0.004,-0.017,0.023,-1.56,-0.024,0.283,-1,-1,AGGRESSIVE
143.54,601.59,237.7,1.055,-0.044,-0.039,-0.019,-1.56,-0.024,0.283,-1,-1,AGGRESSIVE
143.58,601.58,237.7,1.055,0.002,0.01,-0.002,-1.559,-0.023,0.283,-1,-1,AGGRESSIVE
143.62,601.57,237.7,1.055,-0.024,-0.023,0.009,-1.56,-0.021,0.283,-1,-1,AGGRESSIVE
143.66,601.56,237.7,1.055,0.018,0.028,0.022,-1.563,-0.021,0.284,-1,-1,AGGRESSIVE
143.7,601.55,237.7,1.055,-0.041,-0.01,-0.002,-1.563,-0.019,0.284,-1,-1,AGGRESSIVE
143.74,601.54,237.7,1.055,-0.01,-0.079,-0.004,-1.562,-0.014,0.285,-1,-1,AGGRESSIVE
143.78,601.53,237.7,1.055,0.06,-0.024,0.013,-1.559,-0.014,0.286,-1,-1,AGGRESSIVE
143.82,601.52,237.7,1.055,-0.026,-0.068,-0.008,-1.558,-0.012,0.287,-1,-1,AGGRESSIVE
143.86,601.51,237.7,1.055,0.011,-0.05,0.004,-1.559,-0.005,0.289,-1,-1,AGGRESSIVE
143.9,601.5,237.7,1.055,0.002,-0.06,0.011,-1.559,-0.001,0.29,-1,-1,AGGRESSIVE
143.58,601.45,237.7,0.9495,-0.02,-0.062,0.019,-1.562,0.006,0.292,-1,-1,AGGRESSIVE
143.26,601.4,237.7,0.844,0.022,-0.026,-0.029,-1.564,0.005,0.293,-1,-1,AGGRESSIVE
142.94,601.35,237.7,0.7385,-0.068,-0.048,-0.001,-1.565,0.004,0.294,-1,-1,AGGRESSIVE
142.62,601.3,237.7,0.633,-0.066,-0.006,0.001,-1.567,0.005,0.295,-1,-1,AGGRESSIVE
142.3,601.25,237.7,0.5275,-0.013,0,-0.022,-1.567,0.003,0.296,-1,-1,AGGRESSIVE
141.98,601.2,237.7,0.422,-0.037,-0.043,-0.005,-1.569,0.005,0.297,-1,-1,AGGRESSIVE
141.66,601.15,237.7,0.3165,0.017,-0.016,-0.002,-1.569,0.005,0.298,-1,-1,AGGRESSIVE
141.34,601.1,237.7,0.211,0.042,-0.045,-0.009,-1.568,0.01,0.298,-1,-1,AGGRESSIVE
141.02,601.05,237.7,0.1055,-0.032,-0.035,-0.006,-1.566,0.015,0.299,-1,-1,AGGRESSIVE
140.7,601,237.7,0,-0.059,-0.044,0.001,-1.562,0.016,0.3,-1,-1,AGGRESSIVE
141.08,600.93,237.63,0.0703,0.007,0.001,-0.036,-1.556,0.017,0.3,-1,-1,AGGRESSIVE
141.46,600.86,237.56,0.1406,-0.014,0.008,-0.01,-1.553,0.018,0.3,-1,-1,AGGRESSIVE
141.84,600.79,237.49,0.2109,0.023,-0.008,0.013,-1.552,0.022,0.301,-1,-1,AGGRESSIVE
142.22,600.72,237.42,0.2812,0.032,-0.01,0.005,-1.551,0.022,0.301,-1,-1,AGGRESSIVE
142.6,600.65,237.35,0.3515,0.049,-0.001,0,-1.553,0.02,0.302,-1,-1,AGGRESSIVE
142.98,600.58,237.28,0.4218,-0.052,0.022,-0.019,-1.55,0.018,0.302,-1,-1,AGGRESSIVE
143.36,600.51,237.21,0.4921,-0.104,-0.024,0.021,-1.549,0.018,0.303,-1,-1,AGGRESSIVE
143.74,600.44,237.14,0.5624,-0.072,0.01,-0.029,-1.549,0.019,0.303,-1,-1,AGGRESSIVE
144.12,600.37,237.07,0.6327,-0.063,-0.031,0.032,-1.55,0.019,0.304,-1,-1,AGGRESSIVE
144.5,600.3,237,0.703,0.102,0.004,0.018,-1.551,0.018,0.304,-1,-1,AGGRESSIVE
144.51,600.23,236.96,0.6679,0.055,-0.022,-0.024,-1.551,0.017,0.304,-1,-1,AGGRESSIVE
144.52,600.16,236.92,0.6328,0.035,-0.024,0.001,-1.55,0.013,0.304,-1,-1,AGGRESSIVE
144.53,600.09,236.88,0.5977,-0.027,-0.004,-0.016,-1.548,0.01,0.304,-1,-1,AGGRESSIVE
144.54,600.02,236.84,0.5626,-0.115,0.013,0.018,-1.548,0.006,0.305,-1,-1,AGGRESSIVE
144.55,599.95,236.8,0.5275,-0.038,0.028,-0.003,-1.551,0.005,0.305,-1,-1,AGGRESSIVE
144.56,599.88,236.76,0.4924,0.004,-0.013,0.006,-1.551,0.004,0.306,-1,-1,AGGRESSIVE
144.57,599.81,236.72,0.4573,0.042,-0.035,0.002,-1.55,0.006,0.306,-1,-1,AGGRESSIVE
144.58,599.74,236.68,0.4222,-0.006,-0.031,-0.011,-1.554,0.009,0.307,-1,-1,AGGRESSIVE
144.59,599.67,236.64,0.3871,-0.049,-0.013,-0.014,-1.559,0.011,0.308,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,-0.106,-0.032,-0.024,-1.559,0.01,0.309,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,-0.073,-0.014,0.03,-1.56,0.011,0.309,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,0.061,-0.011,-0.003,-1.56,0.014,0.309,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,0.049,-0.004,0.008,-1.561,0.016,0.31,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,0.026,0,-0.03,-1.56,0.018,0.311,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,0.033,-0.024,-0.02,-1.557,0.021,0.311,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,-0.029,-0.01,0.001,-1.557,0.022,0.312,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,-0.001,0.003,0.012,-1.554,0.023,0.312,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,0.005,-0.006,-0.003,-1.556,0.023,0.313,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,0.022,0.017,0.012,-1.555,0.024,0.312,-1,-1,AGGRESSIVE
144.6,599.6,236.6,0.352,0.022,0.02,-0.001,-1.555,0.025,0.312,-1,-1,AGGRESSIVE
144.6,599.66,236.56,0.3168,-0.019,0.025,-0.001,-1.555,0.021,0.312,-1,-1,AGGRESSIVE
144.6,599.72,236.52,0.2816,-0.027,0.016,-0.009,-1.554,0.019,0.312,-1,-1,AGGRESSIVE
144.6,599.78,236.48,0.2464,-0.026,0.005,0.017,-1.555,0.018,0.312,-1,-1,AGGRESSIVE
144.6,599.84,236.44,0.2112,-0.022,0.015,0.017,-1.557,0.014,0.312,-1,-1,AGGRESSIVE
144.6,599.9,236.4,0.176,-0.002,0.027,-0.019,-1.558,0.012,0.312,-1,-1,AGGRESSIVE
144.6,599.96,236.36,0.1408,0.004,0.033,-0.037,-1.556,0.007,0.311,-1,-1,AGGRESSIVE
144.6,600.02,236.32,0.1056,-0.031,0.034,-0.043,-1.551,0.006,0.31,-1,-1,AGGRESSIVE
144.6,600.08,236.28,0.0704,-0.026,0.023,-0.053,-1.547,0.003,0.31,-1,-1,AGGRESSIVE
144.6,600.14,236.24,0.0352,-0.035,0.008,-0.019,-1.54,0.002,0.309,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0,0.004,-0.013,-0.038,-1.538,0.004,0.309,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.0352,0.035,-0.002,-0.022,-1.537,0.007,0.309,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.0704,0.035,-0.002,-0.022,-1.537,0.007,0.309,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.1056,0.023,0.022,-0.022,-1.538,0.008,0.309,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.1408,0.077,0.013,0.015,-1.537,0.01,0.309,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.176,-0.009,-0.033,-0.028,-1.534,0.013,0.31,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.2112,-0.004,-0.014,-0.01,-1.533,0.009,0.31,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.2464,-0.04,0.05,-0.019,-1.53,0.011,0.31,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.2816,-0.019,0.023,-0.012,-1.528,0.011,0.31,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.3168,0.019,0.01,0.009,-1.529,0.011,0.31,-1,-1,AGGRESSIVE
144.6,600.2,236.2,0.352,-0.023,-0.019,0.004,-1.528,0.014,0.31,-1,-1,AGGRESSIVE
144.38,600.06,236.2,0.352,0.016,0.022,-0.023,-1.527,0.012,0.31,-1,-1,AGGRESSIVE
144.16,599.92,236.2,0.352,-0.028,-0.012,-0.011,-1.526,0.011,0.31,-1,-1,AGGRESSIVE
143.94,599.78,236.2,0.352,-0.05,-0.015,-0.017,-1.527,0.013,0.31,-1,-1,AGGRESSIVE
143.72,599.64,236.2,0.352,-0.011,-0.01,0,-1.526,0.013,0.311,-1,-1,AGGRESSIVE
143.5,599.5,236.2,0.352,0.038,-0.004,-0.008,-1.526,0.014,0.312,-1,-1,AGGRESSIVE
143.28,599.36,236.2,0.352,0.033,-0.014,-0.005,-1.524,0.019,0.312,-1,-1,AGGRESSIVE
143.06,599.22,236.2,0.352,0.008,-0.029,0.002,-1.522,0.022,0.313,-1,-1,AGGRESSIVE
142.84,599.08,236.2,0.352,-0.02,-0.012,-0.007,-1.523,0.022,0.313,-1,-1,AGGRESSIVE
142.62,598.94,236.2,0.352,-0.009,0.004,-0.008,-1.525,0.021,0.313,-1,-1,AGGRESSIVE
142.4,598.8,236.2,0.352,-0.051,0.041,-0.017,-1.528,0.021,0.313,-1,-1,AGGRESSIVE
142.36,599,236.17,0.352,-0.078,0.028,-0.028,-1.528,0.019,0.313,-1,-1,AGGRESSIVE
142.32,599.2,236.14,0.352,-0.029,0.029,-0.027,-1.529,0.017,0.313,-1,-1,AGGRESSIVE
142.28,599.4,236.11,0.352,-0.027,-0.013,0.015,-1.528,0.017,0.313,-1,-1,AGGRESSIVE
142.24,599.6,236.08,0.352,0.005,0.002,0.014,-1.53,0.015,0.313,-1,-1,AGGRESSIVE
142.2,599.8,236.05,0.352,0.014,0.022,0.019,-1.531,0.014,0.313,-1,-1,AGGRESSIVE
142.16,600,236.02,0.352,0.031,-0.009,0.023,-1.534,0.013,0.312,-1,-1,AGGRESSIVE
142.12,600.2,235.99,0.352,-0.003,0.025,-0.001,-1.536,0.013,0.312,-1,-1,AGGRESSIVE
142.08,600.4,235.96,0.352,-0.018,0.029,-0.017,-1.537,0.012,0.312,-1,-1,AGGRESSIVE
142.04,600.6,235.93,0.352,-0.036,0.022,-0.035,-1.533,0.011,0.311,-1,-1,AGGRESSIVE
142,600.8,235.9,0.352,-0.017,0.0205,-0.0275,-1.5335,0.0065,0.3105,-1,-1,AGGRESSIVE
141.89,600.47,235.93,0.352,0.002,0.019,-0.02,-1.534,0.002,0.31,-1,-1,AGGRESSIVE
141.78,600.14,235.96,0.352,0,0.013,0.011,-1.533,0,0.31,-1,-1,AGGRESSIVE
141.67,599.81,235.99,0.352,-0.032,0.033,0,-1.53,-0.003,0.309,-1,-1,AGGRESSIVE
141.56,599.48,236.02,0.352,0.012,0.021,0.001,-1.526,-0.003,0.309,-1,-1,AGGRESSIVE
141.45,599.15,236.05,0.352,-0.0045,0.0155,0.01,-1.5215,-0.0035,0.3085,-1,-1,AGGRESSIVE
141.34,598.82,236.08,0.352,-0.021,0.01,0.019,-1.517,-0.004,0.308,-1,-1,AGGRESSIVE
141.23,598.49,236.11,0.352,-0.007,0.028,-0.007,-1.518,-0.006,0.307,-1,-1,AGGRESSIVE
141.12,598.16,236.14,0.352,-0.041,-0.006,0.018,-1.519,-0.005,0.307,-1,-1,AGGRESSIVE
141.01,597.83,236.17,0.352,-0.039,-0.0155,0.005,-1.5155,-0.002,0.307,-1,-1,AGGRESSIVE
140.9,597.5,236.2,0.352,-0.037,-0.025,-0.008,-1.512,0.001,0.307,-1,-1,AGGRESSIVE
